subject_ID,block_number,trial_number,phase,response_number,key,rt
22,3,15,delay,1,space,95
22,3,37,delay,1,space,135
22,3,41,delay,1,space,501
22,4,5,delay,1,space,1610
22,4,37,delay,1,space,705
22,4,51,delay,1,space,1882
22,5,1,delay,1,space,192
22,5,3,delay,1,space,2021
22,5,5,delay,1,space,865
22,5,9,delay,1,space,2839
22,5,11,delay,1,space,421
22,5,13,delay,1,space,1297
22,5,15,delay,1,space,2177
22,5,17,delay,1,space,2234
22,5,21,delay,1,space,2026
22,5,23,delay,1,space,462
22,5,29,delay,1,space,531
22,5,31,delay,1,space,1999
22,5,33,delay,1,space,2920
22,5,35,delay,1,space,2548
22,5,39,delay,1,space,646
22,5,43,delay,1,space,823
22,5,49,delay,1,space,2933
22,6,1,delay,1,space,1290
22,6,3,delay,1,space,132
22,6,3,delay,2,space,940
22,6,7,delay,1,space,124
22,6,7,delay,2,space,1795
22,6,9,delay,1,space,1346
22,6,13,delay,1,space,1866
22,6,15,delay,1,space,219
22,6,19,delay,1,space,479
22,6,33,delay,1,space,567
22,6,41,delay,1,space,736
22,6,43,delay,1,space,408
22,6,43,delay,2,space,937
22,6,51,delay,1,space,467
