subject_ID,question_number,factor,resp,rt
111,1,Perseverance,1,7408.600000023842
111,2,Premeditation,1,4125.399999976158
111,3,Positive Urgency,2,6419
111,4,Perseverance,2,5085.899999976158
111,5,Premeditation,2,5403.5
111,6,Negative Urgency,2,6345.800000071526
111,7,Perseverance,2,9735.199999928474
111,8,Negative Urgency,1,6497.5
111,9,Sensation Seeking,3,5729.899999976158
111,10,Positive Urgency,2,4332.300000071526
111,11,Perseverance,1,4339.5
111,12,Premeditation,2,4801.199999928474
111,13,Negative Urgency,1,4979
111,14,Sensation Seeking,3,5780
111,15,Negative Urgency,2,7073.099999904633
111,16,Sensation Seeking,2,4345.5
111,17,Positive Urgency,2,7953
111,18,Sensation Seeking,1,5948.100000023842
111,19,Premeditation,2,5225.699999928474
111,20,Positive Urgency,2,3814.900000095367
