subject_ID,block_number,trial_number,phase,response_number,key,rt
104,4,21,delay,1,space,352
104,4,29,delay,1,space,253
104,5,45,delay,1,space,296
104,6,1,delay,1,space,298
104,6,5,delay,1,space,182
104,6,11,delay,1,space,507
104,6,23,delay,1,space,206
104,6,29,delay,1,space,254
104,6,31,delay,1,space,233
104,6,33,delay,1,space,203
104,6,35,delay,1,space,294
104,6,37,delay,1,space,313
104,6,39,delay,1,space,238
104,6,41,delay,1,space,311
104,6,43,delay,1,space,296
104,6,45,delay,1,space,1601
104,6,49,delay,1,space,306
104,6,51,delay,1,space,303
