subject_ID,question_number,factor,resp,rt
80,1,Perseverance,2,5755.5
80,2,Premeditation,2,3885
80,3,Positive Urgency,2,6697.5
80,4,Perseverance,2,2759.699999988079
80,5,Premeditation,2,5491.699999988079
80,6,Negative Urgency,4,5174.9000000059605
80,7,Perseverance,3,8650.90000000596
80,8,Negative Urgency,2,10975.69999998808
80,9,Sensation Seeking,3,2957.199999988079
80,10,Positive Urgency,2,2771.699999988079
80,11,Perseverance,2,1719.5999999940395
80,12,Premeditation,2,3693.400000005961
80,13,Negative Urgency,3,2799.4000000059605
80,14,Sensation Seeking,2,3629.5
80,15,Negative Urgency,2,2957.0999999940395
80,16,Sensation Seeking,3,2785.0999999940395
80,17,Positive Urgency,2,4585.299999982119
80,18,Sensation Seeking,2,4233.5999999940395
80,19,Premeditation,2,3149.300000011921
80,20,Positive Urgency,2,3211.300000011921
