subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
115,34,male,English,practice_game1,1,1,practice,na,1421,mixed,j,1806,win,0,0,0,0,0,0,na,na,0,na,na
115,34,male,English,practice_game1,1,2,practice,na,2881,mixed,j,2278,loss,0,0,0,0,0,0,na,na,0,na,na
115,34,male,English,practice_game1,1,3,practice,na,1193,mixed,j,1403,win,0,0,0,0,0,0,na,na,0,na,na
115,34,male,English,practice_game1,1,4,practice,na,907,mixed,f,1625,loss,0,0,0,0,0,0,na,na,0,na,na
115,34,male,English,practice_game2,2,1,practice,na,0,na,na,0,na,0,1361,0.6,10,0.4,40,LP-HP,j,3002,HP,win
115,34,male,English,practice_game2,2,2,practice,na,0,na,na,0,na,0,5672,0.8,50,0.4,20,HP-LP,f,2403,HP,win
115,34,male,English,practice_game2,2,3,practice,na,0,na,na,0,na,0,1498,0.8,10,0.2,20,HP-LP,f,2236,HP,no-win
115,34,male,English,practice_game2,2,4,practice,na,0,na,na,0,na,0,685,0.8,20,0.2,30,LP-HP,j,1499,HP,no-win
115,34,male,English,practice_game2,2,5,practice,na,0,na,na,0,na,0,2546,0.7,10,0.3,50,HP-LP,f,2001,HP,win
115,34,male,English,exp,3,2,exp,yes,1907,mixed,j,1321,win,0,556,0.7,20,0.3,30,HP-LP,f,1991,HP,win
115,34,male,English,exp,3,4,exp,yes,919,mixed,f,1443,loss,0,927,0.8,10,0.2,20,LP-HP,j,1365,HP,no-win
115,34,male,English,exp,3,6,exp,no,1897,mixed,f,1665,loss,1,599,0.6,40,0.4,50,HP-LP,f,2333,HP,win
115,34,male,English,exp,3,8,exp,no,3085,mixed,f,1750,win,0,775,0.7,10,0.3,50,LP-HP,j,2218,HP,win
115,34,male,English,exp,3,10,exp,no,944,mixed,j,2005,win,0,1135,0.6,40,0.4,50,LP-HP,j,1459,HP,win
115,34,male,English,exp,3,12,exp,yes,845,mixed,f,1452,loss,0,845,0.6,30,0.4,50,LP-HP,j,1697,HP,win
115,34,male,English,exp,3,14,exp,yes,692,mixed,j,933,loss,0,761,0.8,20,0.2,30,HP-LP,f,1861,HP,win
115,34,male,English,exp,3,16,exp,no,1560,mixed,f,2068,win,0,3550,0.7,10,0.3,50,HP-LP,f,2666,HP,win
115,34,male,English,exp,3,18,exp,no,1350,mixed,j,7635,loss,0,4815,0.6,10,0.4,40,LP-HP,j,4243,HP,no-win
115,34,male,English,exp,3,20,exp,no,1087,mixed,f,691,win,0,580,0.7,10,0.3,30,LP-HP,j,1219,HP,win
115,34,male,English,exp,3,22,exp,yes,598,mixed,j,1301,win,0,544,0.7,10,0.3,50,LP-HP,j,1840,HP,win
115,34,male,English,exp,3,24,catch,yes,914,mixed,f,723,win,0,1032,0.6,0,0.2,40,LP-HP,f,3501,LP,no-win
115,34,male,English,exp,3,26,exp,no,511,mixed,f,1209,loss,0,1981,0.8,10,0.2,20,HP-LP,f,5543,HP,win
115,34,male,English,exp,3,28,exp,no,3007,mixed,f,1476,loss,0,713,0.6,30,0.4,50,LP-HP,j,2525,HP,win
115,34,male,English,exp,3,30,exp,yes,591,mixed,j,909,loss,0,1280,0.7,10,0.3,30,LP-HP,j,1699,HP,win
115,34,male,English,exp,3,32,catch,yes,643,mixed,f,1106,loss,2,607,0.7,0,0.4,30,LP-HP,f,1750,LP,no-win
115,34,male,English,exp,3,34,exp,yes,1526,mixed,j,929,loss,0,429,0.7,20,0.3,30,HP-LP,f,1539,HP,win
115,34,male,English,exp,3,36,catch,yes,1257,mixed,j,1237,loss,1,463,0.8,0,0.3,20,HP-LP,j,1327,LP,win
115,34,male,English,exp,3,38,exp,no,947,mixed,j,1219,loss,0,629,0.8,20,0.2,30,LP-HP,j,1351,HP,win
115,34,male,English,exp,3,40,catch,no,563,mixed,j,968,loss,0,631,0.7,0,0.4,30,HP-LP,j,1611,LP,no-win
115,34,male,English,exp,3,42,exp,yes,563,mixed,j,420,win,0,339,0.6,10,0.4,40,HP-LP,f,1857,HP,no-win
115,34,male,English,exp,3,44,catch,yes,1682,mixed,j,1138,win,1,667,0.7,0,0.4,30,HP-LP,j,1487,LP,win
115,34,male,English,exp,3,46,exp,yes,847,mixed,j,1092,loss,1,571,0.7,10,0.3,50,LP-HP,j,1773,HP,win
115,34,male,English,exp,3,48,exp,no,1116,mixed,f,1177,win,0,2384,0.6,10,0.4,40,HP-LP,f,1689,HP,no-win
115,34,male,English,exp,3,50,catch,no,507,mixed,j,440,loss,0,654,0.7,30,0.3,10,LP-HP,j,1498,HP,win
115,34,male,English,exp,3,52,exp,no,1584,mixed,j,917,win,0,773,0.6,30,0.4,50,LP-HP,j,1845,HP,win
115,34,male,English,exp,4,2,exp,yes,1907,mixed,j,1549,win,0,1923,0.6,20,0.4,50,HP-LP,f,2649,HP,no-win
115,34,male,English,exp,4,4,exp,yes,4163,mixed,j,1276,loss,0,1855,0.6,40,0.4,50,LP-HP,j,1939,HP,win
115,34,male,English,exp,4,6,exp,yes,1814,mixed,f,1196,win,0,1052,0.6,10,0.4,40,LP-HP,j,5882,HP,win
115,34,male,English,exp,4,8,catch,no,4044,mixed,j,1481,win,0,1098,0.8,40,0.2,20,LP-HP,j,1920,HP,win
115,34,male,English,exp,4,10,exp,yes,807,mixed,f,1054,loss,0,1248,0.8,20,0.2,30,LP-HP,j,1298,HP,win
115,34,male,English,exp,4,12,exp,yes,2042,mixed,j,925,win,0,5430,0.7,10,0.3,30,LP-HP,j,3575,HP,no-win
115,34,male,English,exp,4,14,exp,yes,2614,mixed,f,1477,loss,1,905,0.7,30,0.3,40,LP-HP,j,663,HP,win
115,34,male,English,exp,4,16,exp,no,752,mixed,f,586,loss,0,307,0.6,10,0.4,40,HP-LP,f,1778,HP,win
115,34,male,English,exp,4,18,catch,no,5505,mixed,j,1187,win,0,858,0.8,50,0.2,30,LP-HP,j,1571,HP,win
115,34,male,English,exp,4,20,exp,no,24,mixed,j,1176,win,0,853,0.6,30,0.4,50,HP-LP,f,1601,HP,no-win
115,34,male,English,exp,4,22,exp,yes,1241,mixed,j,1250,loss,0,5612,0.6,20,0.4,50,HP-LP,f,1316,HP,win
115,34,male,English,exp,4,24,catch,yes,3197,mixed,j,1282,loss,0,9049,0.8,40,0.2,20,LP-HP,j,1071,HP,win
115,34,male,English,exp,4,26,exp,yes,606,mixed,j,1068,loss,0,2366,0.6,20,0.4,50,LP-HP,j,1567,HP,win
115,34,male,English,exp,4,28,exp,no,1924,mixed,j,3812,win,0,3083,0.8,20,0.2,30,LP-HP,j,822,HP,win
115,34,male,English,exp,4,30,exp,no,1551,mixed,f,925,loss,0,535,0.8,20,0.2,30,HP-LP,f,644,HP,win
115,34,male,English,exp,4,32,catch,yes,982,mixed,j,564,loss,0,1063,0.7,30,0.3,10,HP-LP,f,874,HP,win
