subject_ID,question_number,factor,resp,rt
16,1,Perseverance,1,4148.5
16,2,Premeditation,2,2319.5
16,3,Positive Urgency,4,2615.29999999702
16,4,Perseverance,2,3205.199999988079
16,5,Premeditation,2,1767.7999999970198
16,6,Negative Urgency,2,3122
16,7,Perseverance,3,4222.5
16,8,Negative Urgency,2,5424.70000000298
16,9,Sensation Seeking,4,2239.5999999940395
16,10,Positive Urgency,3,2086.1000000089407
16,11,Perseverance,2,3382.5999999940395
16,12,Premeditation,2,2942.70000000298
16,13,Negative Urgency,2,3735.599999994039
16,14,Sensation Seeking,4,3424.3999999910593
16,15,Negative Urgency,3,3121.79999999702
16,16,Sensation Seeking,4,2433.9000000059605
16,17,Positive Urgency,3,3185.9000000059605
16,18,Sensation Seeking,4,2443.6000000089407
16,19,Premeditation,3,2061.8999999910593
16,20,Positive Urgency,3,4713.5999999940395
