subject_ID,question_number,factor,resp,rt
105,1,Perseverance,1,9547.800000000743
105,2,Premeditation,2,7276.60000000149
105,3,Positive Urgency,2,14096.5
105,4,Perseverance,2,4420.300000000745
105,5,Premeditation,2,4147.70000000298
105,6,Negative Urgency,1,8228.10000000149
105,7,Perseverance,2,5525.199999999255
105,8,Negative Urgency,1,8037.20000000298
105,9,Sensation Seeking,3,4154.5
105,10,Positive Urgency,1,7052.89999999851
105,11,Perseverance,2,3005.800000000745
105,12,Premeditation,2,6170.599999997765
105,13,Negative Urgency,2,4918.5
105,14,Sensation Seeking,4,7132.5
105,15,Negative Urgency,2,4627.199999999255
105,16,Sensation Seeking,4,4168.5
105,17,Positive Urgency,2,7259.199999999255
105,18,Sensation Seeking,4,4960.800000000745
105,19,Premeditation,2,6023.199999999255
105,20,Positive Urgency,2,4198.800000000745
