subject_ID,question_number,factor,resp,rt
60,1,Perseverance,2,7230
60,2,Premeditation,1,2424.800000190735
60,3,Positive Urgency,3,6009.699999809265
60,4,Perseverance,1,3686.8999996185303
60,5,Premeditation,2,5928.39999961853
60,6,Negative Urgency,3,4485.39999961853
60,7,Perseverance,2,4076
60,8,Negative Urgency,3,3597.400000095367
60,9,Sensation Seeking,4,2503
60,10,Positive Urgency,3,2414.300000190735
60,11,Perseverance,2,1674.5
60,12,Premeditation,2,3260.699999809265
60,13,Negative Urgency,3,2615.400000095367
60,14,Sensation Seeking,3,4792.099999904633
60,15,Negative Urgency,3,7029.5
60,16,Sensation Seeking,4,6488.699999809265
60,17,Positive Urgency,3,3815.400000095367
60,18,Sensation Seeking,4,3455.400000095367
60,19,Premeditation,2,2734
60,20,Positive Urgency,3,4700.599999904633
