subject_ID,question_number,factor,resp,rt
1,3,Positive Urgency,4,3333.10000000149
1,4,Perseverance,1,2941.29999999702
1,2,Premeditation,2,2397.29999999702
1,1,Perseverance,1,4717.80000000447
1,5,Premeditation,2,5060.79999999702
1,6,Negative Urgency,3,4534.29999999702
1,7,Perseverance,2,2722.5
1,8,Negative Urgency,3,4878.10000000149
1,9,Sensation Seeking,4,2740.79999999702
1,10,Positive Urgency,3,2829.29999999702
1,11,Perseverance,1,2157.10000000149
1,12,Premeditation,3,5228.89999999851
1,13,Negative Urgency,2,3142
1,14,Sensation Seeking,3,3482.8000000044703
1,15,Negative Urgency,3,3589.89999999851
1,16,Sensation Seeking,4,6653.29999999702
1,17,Positive Urgency,3,3973.39999999851
1,18,Sensation Seeking,1,3973
1,19,Premeditation,3,3533.29999999702
1,20,Positive Urgency,3,4638.10000000149
