subject_ID,question_number,factor,resp,rt
116,1,Perseverance,1,5688.100000023842
116,2,Premeditation,1,6518.300000011921
116,3,Positive Urgency,1,5739.399999976158
116,4,Perseverance,2,6349.900000035763
116,5,Premeditation,2,4413.799999952316
116,6,Negative Urgency,1,4026.600000023842
116,7,Perseverance,1,3925.699999988079
116,8,Negative Urgency,2,4301
116,9,Sensation Seeking,1,3295.100000023842
116,10,Positive Urgency,1,2959.899999976158
116,11,Perseverance,2,2369.5
116,12,Premeditation,2,3063.5
116,13,Negative Urgency,2,3276.900000035763
116,14,Sensation Seeking,1,3813.899999976158
116,15,Negative Urgency,2,4911.899999976158
116,16,Sensation Seeking,2,5144.900000035763
116,17,Positive Urgency,1,4343.899999976158
116,18,Sensation Seeking,2,3581.800000011921
116,19,Premeditation,2,6556.100000023842
116,20,Positive Urgency,1,2888.199999988079
