subject_ID,question_number,factor,resp,rt
31,1,Perseverance,2,6311.0999999940395
31,2,Premeditation,1,4303.5
31,3,Positive Urgency,1,5362.699999988079
31,4,Perseverance,2,2574
31,5,Premeditation,1,4002
31,6,Negative Urgency,1,5092.700000017881
31,7,Perseverance,3,5193.700000017881
31,8,Negative Urgency,1,8569.800000011921
31,9,Sensation Seeking,2,3899.600000023842
31,10,Positive Urgency,1,2685.800000011921
31,11,Perseverance,2,2662.5
31,12,Premeditation,1,5565.200000017881
31,13,Negative Urgency,1,2235.600000023842
31,14,Sensation Seeking,3,2954.600000023842
31,15,Negative Urgency,1,2506
31,16,Sensation Seeking,2,4655.100000023842
31,17,Positive Urgency,1,4452.199999988079
31,18,Sensation Seeking,2,3382.7000000178814
31,19,Premeditation,1,2573.100000023842
31,20,Positive Urgency,1,4654
