subject_ID,question_number,factor,resp,rt
54,1,Perseverance,1,6484.20000000298
54,2,Premeditation,1,6682
54,3,Positive Urgency,2,8447.79999999702
54,4,Perseverance,1,5338.69999999553
54,5,Premeditation,2,9068.60000000149
54,6,Negative Urgency,3,8356.10000000149
54,7,Perseverance,3,61169.19999999553
54,8,Negative Urgency,3,12737.70000000298
54,9,Sensation Seeking,4,4115.5
54,10,Positive Urgency,1,6903.30000000447
54,11,Perseverance,1,4039.60000000149
54,12,Premeditation,1,5510.5
54,13,Negative Urgency,2,6922.89999999851
54,14,Sensation Seeking,4,8225.5
54,15,Negative Urgency,3,8316.70000000298
54,16,Sensation Seeking,4,5937.10000000149
54,17,Positive Urgency,1,8946.69999999553
54,18,Sensation Seeking,3,8409.69999999553
54,19,Premeditation,1,5573.19999999553
54,20,Positive Urgency,3,7117.79999999702
