subject_ID,question_number,factor,resp,rt
3,1,Perseverance,1,5414
3,2,Premeditation,1,4029.300000011921
3,3,Positive Urgency,1,3788.7000000178814
3,4,Perseverance,1,4486.399999976158
3,5,Premeditation,2,9059
3,6,Negative Urgency,2,4073.300000011921
3,7,Perseverance,1,5149.199999988079
3,8,Negative Urgency,2,6345.100000023842
3,9,Sensation Seeking,2,2390
3,10,Positive Urgency,1,2848.5999999940395
3,11,Perseverance,1,2804.5
3,12,Premeditation,2,4985.0999999940395
3,13,Negative Urgency,2,2685.9000000059605
3,14,Sensation Seeking,2,4662.300000011921
3,15,Negative Urgency,3,4569.699999988079
3,16,Sensation Seeking,2,3524.9000000059605
3,17,Positive Urgency,1,5200.300000011921
3,18,Sensation Seeking,2,6653.300000011921
3,19,Premeditation,2,5241.5
3,20,Positive Urgency,1,7837.700000017881
