subject_ID,question_number,factor,resp,rt
107,1,Perseverance,1,8151.299999952316
107,2,Premeditation,2,7059.099999904633
107,3,Positive Urgency,3,28277.099999904633
107,4,Perseverance,1,7931.700000047684
107,5,Premeditation,1,15024.199999809263
107,6,Negative Urgency,3,9034.100000143051
107,7,Perseverance,1,9133.5
107,8,Negative Urgency,4,7742.100000143051
107,9,Sensation Seeking,4,6144
107,10,Positive Urgency,4,7903.899999856949
107,11,Perseverance,1,4616.200000047684
107,12,Premeditation,1,5834.599999904633
107,13,Negative Urgency,4,3941.700000047684
107,14,Sensation Seeking,3,18337.200000047684
107,15,Negative Urgency,2,17532
107,16,Sensation Seeking,4,30735
107,17,Positive Urgency,4,45069.40000009537
107,18,Sensation Seeking,4,10835.199999809263
107,19,Premeditation,1,5047.600000143051
107,20,Positive Urgency,1,7834.900000095367
