subject_ID,question_number,factor,resp,rt
118,1,Perseverance,1,4648.5999999940395
118,2,Premeditation,2,2820.70000000298
118,3,Positive Urgency,2,7279.40000000596
118,4,Perseverance,1,2587.70000000298
118,5,Premeditation,2,3275.8999999910593
118,6,Negative Urgency,2,5483.9000000059605
118,7,Perseverance,1,3327.9000000059605
118,8,Negative Urgency,1,5408.79999999702
118,9,Sensation Seeking,4,2420.70000000298
118,10,Positive Urgency,2,3126
118,11,Perseverance,1,2037.79999999702
118,12,Premeditation,2,2747.70000000298
118,13,Negative Urgency,1,2476
118,14,Sensation Seeking,4,3229.20000000298
118,15,Negative Urgency,1,4348.70000000298
118,16,Sensation Seeking,3,3129.3999999910593
118,17,Positive Urgency,1,3513.5999999940395
118,18,Sensation Seeking,4,5524
118,19,Premeditation,2,2295.9000000059605
118,20,Positive Urgency,2,2495.20000000298
