subject_ID,question_number,factor,resp,rt
11,1,Perseverance,2,11579.099999904633
11,2,Premeditation,2,9449.799999952316
11,3,Positive Urgency,2,8207.699999928474
11,4,Perseverance,2,5383.399999976158
11,5,Premeditation,1,4580.100000023842
11,6,Negative Urgency,3,13081.600000023842
11,7,Perseverance,2,3319.399999976158
11,8,Negative Urgency,2,30416
11,9,Sensation Seeking,2,4750.899999976158
11,10,Positive Urgency,2,11350.700000047684
11,11,Perseverance,2,3321.7999999523163
11,12,Premeditation,2,4047.1999999284744
11,13,Negative Urgency,2,6946
11,14,Sensation Seeking,3,5625.300000071526
11,15,Negative Urgency,2,4619.400000095367
11,16,Sensation Seeking,3,7269.899999976158
11,17,Positive Urgency,2,8075.5
11,18,Sensation Seeking,1,8475.199999928474
11,19,Premeditation,1,7273.300000071526
11,20,Positive Urgency,3,12789.200000047684
