subject_ID,question_number,factor,resp,rt
53,1,Perseverance,1,10776
53,2,Premeditation,1,3832.300000011921
53,3,Positive Urgency,2,3992.099999964237
53,4,Perseverance,2,4138
53,5,Premeditation,1,5924.399999976158
53,6,Negative Urgency,1,3588
53,7,Perseverance,2,7943.400000035763
53,8,Negative Urgency,3,16419.80000001192
53,9,Sensation Seeking,2,3313.300000011921
53,10,Positive Urgency,1,2766.5
53,11,Perseverance,2,2467.399999976158
53,12,Premeditation,1,4400.699999988079
53,13,Negative Urgency,1,2942.900000035763
53,14,Sensation Seeking,2,4543
53,15,Negative Urgency,2,4360.199999988079
53,16,Sensation Seeking,3,4558.800000011921
53,17,Positive Urgency,1,7462.800000011921
53,18,Sensation Seeking,2,3405.699999988079
53,19,Premeditation,1,2910.899999976158
53,20,Positive Urgency,1,2422.100000023842
