subject_ID,block_number,trial_number,phase,response_number,key,rt
113,3,5,delay,1,space,385
113,3,7,delay,1,space,362
113,3,21,delay,1,space,329
113,3,27,delay,1,space,1137
113,3,31,delay,1,space,320
113,3,33,delay,1,space,306
113,3,35,delay,1,space,282
113,3,37,delay,1,space,363
113,3,41,delay,1,space,266
113,3,45,delay,1,space,282
113,3,47,delay,1,space,104
113,3,49,delay,1,space,274
113,4,1,delay,1,space,278
113,4,5,delay,1,space,299
113,4,7,delay,1,space,262
113,4,9,delay,1,space,277
113,4,11,delay,1,space,443
113,4,13,delay,1,space,108
113,4,13,delay,2,space,257
113,4,15,delay,1,space,57
113,4,15,delay,2,space,260
113,4,17,delay,1,space,5
113,4,17,delay,2,space,156
113,4,19,delay,1,space,3
113,4,19,delay,2,space,172
113,4,19,delay,3,space,318
113,4,21,delay,1,space,116
113,4,21,delay,2,space,443
113,4,21,delay,3,space,1724
113,4,23,delay,1,space,82
113,4,25,delay,1,space,262
113,4,25,delay,2,space,1187
113,4,25,delay,3,space,1837
113,4,27,delay,1,space,216
113,4,29,delay,1,space,107
113,4,29,delay,2,space,299
113,4,31,delay,1,space,43
113,4,31,delay,2,space,253
113,4,31,delay,3,space,418
113,4,33,delay,1,space,166
113,4,33,delay,2,space,321
113,4,35,delay,1,space,131
113,4,35,delay,2,space,299
113,4,37,delay,1,space,26
113,4,37,delay,2,space,205
113,4,37,delay,3,space,349
113,4,39,delay,1,space,96
113,4,39,delay,2,space,299
113,4,39,delay,3,space,2728
113,4,41,delay,1,space,122
113,4,43,delay,1,space,204
113,4,43,delay,2,space,1921
113,4,43,delay,3,space,2931
113,4,45,delay,1,space,68
113,4,45,delay,2,space,389
113,4,47,delay,1,space,276
113,4,47,delay,2,space,2715
113,4,49,delay,1,space,257
113,5,1,delay,1,space,275
113,5,3,delay,1,space,109
113,5,3,delay,2,space,1229
113,5,3,delay,3,space,1754
113,5,3,delay,4,space,2205
113,5,3,delay,5,space,2753
113,5,9,delay,1,space,365
113,5,11,delay,1,space,347
113,5,15,delay,1,space,2419
113,5,21,delay,1,space,2025
113,5,23,delay,1,space,1392
113,5,25,delay,1,space,308
113,5,27,delay,1,space,131
113,5,29,delay,1,space,281
113,5,31,delay,1,space,204
113,5,31,delay,2,space,1181
113,5,31,delay,3,space,2133
113,5,35,delay,1,space,183
113,5,37,delay,1,space,228
113,5,41,delay,1,space,206
113,5,45,delay,1,space,263
113,5,49,delay,1,space,388
113,5,49,delay,2,space,1781
113,6,5,delay,1,space,167
113,6,7,delay,1,space,605
113,6,9,delay,1,space,182
113,6,11,delay,1,space,184
113,6,13,delay,1,space,2208
113,6,15,delay,1,space,298
113,6,23,delay,1,space,406
113,6,31,delay,1,space,30
113,6,35,delay,1,space,230
113,6,37,delay,1,space,174
113,6,39,delay,1,space,210
113,6,39,delay,2,space,976
113,6,41,delay,1,space,221
113,6,41,delay,2,space,964
113,6,47,delay,1,space,399
