subject_ID,question_number,factor,resp,rt
36,1,Perseverance,1,9986.30000001192
36,2,Premeditation,2,4010.899999976158
36,3,Positive Urgency,3,4741
36,4,Perseverance,2,4619.599999964237
36,5,Premeditation,2,5894.600000023842
36,6,Negative Urgency,4,5907.199999988079
36,7,Perseverance,1,4053
36,8,Negative Urgency,2,8752.5
36,9,Sensation Seeking,1,4398.699999988079
36,10,Positive Urgency,3,4535.100000023842
36,11,Perseverance,1,6799.5
36,12,Premeditation,2,7142
36,13,Negative Urgency,4,3964.399999976158
36,14,Sensation Seeking,1,4930.200000047684
36,15,Negative Urgency,4,4410.599999964237
36,16,Sensation Seeking,1,3373.100000023842
36,17,Positive Urgency,3,4667.100000023842
36,18,Sensation Seeking,1,5115.300000011921
36,19,Premeditation,2,3729.100000023842
36,20,Positive Urgency,4,3445.600000023842
