subject_ID,question_number,factor,resp,rt
115,1,Perseverance,1,5518
115,2,Premeditation,2,3118
115,3,Positive Urgency,3,4982
115,4,Perseverance,1,3145
115,5,Premeditation,2,3071
115,6,Negative Urgency,2,9896
115,7,Perseverance,1,3862
115,8,Negative Urgency,2,12506
115,9,Sensation Seeking,4,2927
115,10,Positive Urgency,3,5522
115,11,Perseverance,1,2469
115,12,Premeditation,3,4605
115,13,Negative Urgency,3,3286
115,14,Sensation Seeking,4,5262
115,15,Negative Urgency,2,5383.000000000233
115,16,Sensation Seeking,4,3800
115,17,Positive Urgency,2,6200.000000000233
115,18,Sensation Seeking,3,4662.000000000233
115,19,Premeditation,2,3349.000000000233
115,20,Positive Urgency,2,3044.0000000004657
