subject_ID,question_number,factor,resp,rt
110,1,Perseverance,2,11881.700000286102
110,2,Premeditation,2,4273.700000286102
110,3,Positive Urgency,2,8402.89999961853
110,4,Perseverance,1,8171.700000286102
110,5,Premeditation,2,6339.300000190735
110,6,Negative Urgency,2,7740.800000190735
110,7,Perseverance,2,5300.10000038147
110,8,Negative Urgency,2,14637.5
110,9,Sensation Seeking,3,3974.5
110,10,Positive Urgency,2,7020.900000095367
110,11,Perseverance,1,4828
110,12,Premeditation,2,40327.199999809265
110,13,Negative Urgency,2,3535.5
110,14,Sensation Seeking,3,5998.199999809265
110,15,Negative Urgency,2,6342.900000095367
110,16,Sensation Seeking,3,7583.5
110,17,Positive Urgency,1,7566.099999904633
110,18,Sensation Seeking,3,22305.099999904633
110,19,Premeditation,2,4257.10000038147
110,20,Positive Urgency,2,4947.099999904633
