subject_ID,question_number,factor,resp,rt
95,1,Perseverance,1,39213.10000000056
95,2,Premeditation,1,7699.5999999996275
95,3,Positive Urgency,2,9428.700000000186
95,4,Perseverance,1,5157.5999999996275
95,5,Premeditation,2,7256.899999999441
95,6,Negative Urgency,3,9266.89999999944
95,7,Perseverance,2,27121.599999999627
95,8,Negative Urgency,2,20906.5
95,9,Sensation Seeking,4,7491.100000000559
95,10,Positive Urgency,2,13962
95,11,Perseverance,1,4869.200000000186
95,12,Premeditation,1,4849.100000000559
95,13,Negative Urgency,3,7657.799999999814
95,14,Sensation Seeking,4,33782.40000000037
95,15,Negative Urgency,2,6973.700000000186
95,16,Sensation Seeking,1,6681.5
95,17,Positive Urgency,1,8080.700000000186
95,18,Sensation Seeking,2,19477.5
95,19,Premeditation,1,7764.9000000003725
95,20,Positive Urgency,2,6408.9000000003725
