subject_ID,block_number,trial_number,phase,response_number,key,rt
134,3,3,delay,1,space,2182
134,3,11,delay,1,space,79
134,3,17,delay,1,space,1017
134,3,23,delay,1,space,2069
134,3,29,delay,1,space,1890
134,3,33,delay,1,space,535
134,3,33,delay,2,space,2615
134,3,37,delay,1,space,715
134,3,39,delay,1,space,356
134,3,39,delay,2,space,844
134,3,39,delay,3,space,1188
134,3,39,delay,4,space,2028
134,3,41,delay,1,space,71
134,3,41,delay,2,space,791
134,3,41,delay,3,space,2014
134,3,43,delay,1,space,155
134,3,49,delay,1,space,473
134,3,49,delay,2,space,1672
134,3,51,delay,1,space,441
134,3,51,delay,2,space,1497
134,4,7,delay,1,space,426
134,4,7,delay,2,space,802
134,4,7,delay,3,space,2466
134,4,9,delay,1,space,458
134,4,9,delay,2,space,1714
134,4,13,delay,1,space,226
134,4,15,delay,1,space,307
134,4,15,delay,2,space,1195
134,4,21,delay,1,space,50
134,4,21,delay,2,space,2304
134,4,23,delay,1,space,563
134,4,23,delay,2,space,1948
134,4,25,delay,1,space,48
134,4,25,delay,2,space,535
134,4,25,delay,3,space,1943
134,4,31,delay,1,space,1
134,4,33,delay,1,space,277
134,4,33,delay,2,space,709
134,4,33,delay,3,space,1509
134,4,33,delay,4,space,2829
134,4,35,delay,1,space,155
134,4,39,delay,1,space,338
134,4,39,delay,2,space,1250
134,4,39,delay,3,space,2426
134,4,43,delay,1,space,72
134,4,43,delay,2,space,545
134,4,43,delay,3,space,1737
134,4,45,delay,1,space,378
134,4,45,delay,2,space,1842
134,4,49,delay,1,space,518
134,5,1,delay,1,space,114
134,5,3,delay,1,f,489
134,5,3,delay,2,space,1049
134,5,3,delay,3,space,1944
134,5,9,delay,1,space,35
134,5,13,delay,1,space,336
134,5,13,delay,2,space,2392
134,5,15,delay,1,space,8
134,5,15,delay,2,space,368
134,5,15,delay,3,space,1672
134,5,19,delay,1,space,42
134,5,19,delay,2,space,393
134,5,19,delay,3,space,922
134,5,19,delay,4,space,1498
134,5,19,delay,5,space,2882
134,5,21,delay,1,space,329
134,5,21,delay,2,space,824
134,5,21,delay,3,space,1448
134,5,21,delay,4,space,2368
134,5,23,delay,1,space,35
134,5,23,delay,2,space,523
134,5,27,delay,1,space,921
134,5,29,delay,1,space,530
134,5,29,delay,2,space,2907
134,5,33,delay,1,space,559
134,5,33,delay,2,space,1440
134,5,33,delay,3,space,2360
134,5,35,delay,1,space,71
134,5,35,delay,2,space,679
134,5,35,delay,3,space,1934
134,5,35,delay,4,space,2758
134,5,37,delay,1,space,7
134,5,37,delay,2,space,351
134,5,37,delay,3,space,1119
134,5,37,delay,4,space,2151
134,5,41,delay,1,space,175
134,5,43,delay,1,space,119
134,5,45,delay,1,space,94
134,5,45,delay,2,space,503
134,5,45,delay,3,space,2399
134,5,47,delay,1,space,382
134,5,47,delay,2,space,2383
134,5,49,delay,1,space,143
134,5,51,delay,1,space,167
134,5,51,delay,2,space,600
134,5,51,delay,3,space,1263
134,6,1,delay,1,space,54
134,6,3,delay,1,space,412
134,6,3,delay,2,space,1691
134,6,5,delay,1,space,94
134,6,7,delay,1,space,192
134,6,9,delay,1,space,290
134,6,11,delay,1,space,367
134,6,11,delay,2,space,807
134,6,11,delay,3,space,1495
134,6,11,delay,4,space,2351
134,6,13,delay,1,space,165
134,6,15,delay,1,space,302
134,6,15,delay,2,space,1622
134,6,15,delay,3,space,3007
134,6,17,delay,1,space,159
134,6,17,delay,2,space,543
134,6,17,delay,3,space,1153
134,6,17,delay,4,space,1792
134,6,17,delay,5,space,2855
134,6,19,delay,1,space,153
134,6,21,delay,1,space,87
134,6,21,delay,2,space,382
134,6,21,delay,3,space,679
134,6,21,delay,4,space,1086
134,6,21,delay,5,space,1478
134,6,21,delay,6,space,1919
134,6,21,delay,7,space,2486
134,6,23,delay,1,space,47
134,6,25,delay,1,space,175
134,6,27,delay,1,space,319
134,6,29,delay,1,space,168
134,6,29,delay,2,space,593
134,6,29,delay,3,space,1361
134,6,29,delay,4,space,2112
134,6,31,delay,1,space,166
134,6,33,delay,1,space,40
134,6,33,delay,2,space,353
134,6,33,delay,3,space,641
134,6,33,delay,4,space,1152
134,6,33,delay,5,space,1601
134,6,33,delay,6,space,2097
134,6,37,delay,1,space,101
134,6,39,delay,1,space,41
134,6,41,delay,1,space,346
134,6,41,delay,2,space,2915
134,6,49,delay,1,space,190
134,6,51,delay,1,space,279
134,6,51,delay,2,space,1663
