subject_ID,question_number,factor,resp,rt
32,1,Perseverance,1,3220.0999999940395
32,2,Premeditation,1,1545.5999999940395
32,3,Positive Urgency,1,4006.2999999821186
32,4,Perseverance,1,2000.800000011921
32,5,Premeditation,1,2443.199999988079
32,6,Negative Urgency,1,2330.4000000059605
32,7,Perseverance,1,1784
32,8,Negative Urgency,1,5442.9000000059605
32,9,Sensation Seeking,3,2202.5
32,10,Positive Urgency,1,2013.100000023842
32,11,Perseverance,1,2539.699999988079
32,12,Premeditation,2,2706
32,13,Negative Urgency,1,1506.4000000059605
32,14,Sensation Seeking,4,5567.0999999940395
32,15,Negative Urgency,1,2723.100000023842
32,16,Sensation Seeking,4,2241.9000000059605
32,17,Positive Urgency,1,4410.800000011921
32,18,Sensation Seeking,4,2110.800000011921
32,19,Premeditation,1,1556.300000011921
32,20,Positive Urgency,1,1848
