subject_ID,block_number,trial_number,phase,response_number,key,rt
90,3,17,delay,1,space,243
90,3,21,delay,1,space,245
90,3,23,delay,1,space,391
90,3,27,delay,1,space,229
90,3,29,delay,1,space,1054
90,3,31,delay,1,space,358
90,3,37,delay,1,space,327
90,3,43,delay,1,space,251
90,3,45,delay,1,space,211
90,4,3,delay,1,space,219
90,4,5,delay,1,space,224
90,4,9,delay,1,space,610
90,4,9,delay,2,space,1129
90,4,17,delay,1,space,18
90,4,23,delay,1,space,206
90,4,31,delay,1,space,197
90,4,35,delay,1,space,215
90,4,37,delay,1,space,538
90,4,39,delay,1,space,476
90,4,41,delay,1,space,474
90,4,43,delay,1,space,77
90,4,43,delay,2,space,463
90,4,45,delay,1,space,518
90,5,1,delay,1,space,223
90,5,7,delay,1,space,238
90,5,7,delay,2,space,615
90,5,7,delay,3,space,975
90,5,7,delay,4,space,1460
90,5,9,delay,1,space,126
90,5,13,delay,1,space,249
90,5,15,delay,1,space,392
90,5,17,delay,1,space,202
90,5,19,delay,1,space,354
90,5,21,delay,1,space,311
90,5,27,delay,1,space,502
90,5,31,delay,1,space,270
90,5,35,delay,1,space,258
90,5,39,delay,1,space,26
90,5,43,delay,1,space,650
90,5,49,delay,1,space,226
90,5,51,delay,1,space,259
90,6,1,delay,1,space,1121
90,6,3,delay,1,space,273
90,6,9,delay,1,space,226
90,6,11,delay,1,space,334
90,6,17,delay,1,space,198
90,6,19,delay,1,space,230
90,6,21,delay,1,space,40
90,6,23,delay,1,space,128
90,6,25,delay,1,space,227
90,6,27,delay,1,space,220
90,6,29,delay,1,space,235
90,6,31,delay,1,space,89
90,6,33,delay,1,space,228
90,6,35,delay,1,space,199
90,6,37,delay,1,space,236
90,6,41,delay,1,space,328
90,6,43,delay,1,space,205
90,6,45,delay,1,space,224
90,6,47,delay,1,space,441
90,6,49,delay,1,space,291
90,6,51,delay,1,space,213
