subject_ID,question_number,factor,resp,rt
subject_ID,question_number,factor,resp,rt
26,1,Perseverance,1,5928.899999976158
26,2,Premeditation,1,2998.199999988079
26,3,Positive Urgency,1,4398.600000023842
26,4,Perseverance,2,4390.700000047684
26,5,Premeditation,1,3046.599999964237
26,6,Negative Urgency,1,3966.300000011921
26,7,Perseverance,2,5278
26,8,Negative Urgency,1,4222.899999976158
26,9,Sensation Seeking,2,3278.400000035763
26,10,Positive Urgency,1,3782.399999976158
26,11,Perseverance,1,2981.900000035763
26,12,Premeditation,1,4798.5
26,13,Negative Urgency,1,3798.199999988079
26,14,Sensation Seeking,3,9294.199999988079
26,15,Negative Urgency,1,3965.399999976158
26,16,Sensation Seeking,4,4654.600000023842
26,17,Positive Urgency,1,6230.600000023842
26,18,Sensation Seeking,4,3542.399999976158
26,19,Premeditation,1,2854.5
26,20,Positive Urgency,1,3078.600000023842
