subject_ID,question_number,factor,resp,rt
65,1,Perseverance,2,5452
65,2,Premeditation,2,2774
65,3,Positive Urgency,2,4949
65,4,Perseverance,1,5220
65,5,Premeditation,2,3185
65,6,Negative Urgency,2,3384
65,7,Perseverance,2,4409
65,8,Negative Urgency,2,4749
65,9,Sensation Seeking,1,2283
65,10,Positive Urgency,2,2883
65,11,Perseverance,2,2052
65,12,Premeditation,2,2999
65,13,Negative Urgency,2,2480
65,14,Sensation Seeking,2,3710
65,15,Negative Urgency,3,2133
65,16,Sensation Seeking,1,3548
65,17,Positive Urgency,2,6307
65,18,Sensation Seeking,1,3011
65,19,Premeditation,2,2399
65,20,Positive Urgency,2,3986
